Category,Category Name,Data Code,Data Name,Date,Patient Count,Normalized Patient Count
M8,Family Planning,8.13,Number of Condom pieces distributed to the beneficiary,01-09-2023,0,0
M8,Family Planning,8.14,Number of Centchroman (weekly) pill strips distributed to the beneficiary,01-09-2023,0,0
M8,Family Planning,8.15,Number of Emergency Contraceptive Pills (ECP) given to the beneficiary,01-09-2023,0,0
M8,Family Planning,8.16,Number of Pregnancy Test Kits (PTK) utilized,01-09-2023,309,0.800518135
M8,Family Planning,8.17.1,Complications following male sterilization,01-09-2023,0,0
M8,Family Planning,8.17.2,Complications following female sterilization ,01-09-2023,0,0
M8,Family Planning,8.17.3,Failures following male sterilization,01-09-2023,0,0
M8,Family Planning,8.17.4,Failures following female sterilization,01-09-2023,0,0
M8,Family Planning,8.17.5,Deaths following male sterilization,01-09-2023,0,0
M8,Family Planning,8.17.6,Deaths following female sterilization,01-09-2023,0,0
M8,Family Planning,8.18.1,Number of cases of Female Sterilization followed up (after 1 month or on the resumption of her menstrual cycle whichever is earlier),01-09-2023,18,0.046632124
M8,Family Planning,8.18.2,Number of cases of Male Sterilization followed up (after 3 months),01-09-2023,0,0
M9,CHILD IMMUNISATION,9.1.1,Child immunisation - Vitamin K (Birth Dose),01-09-2023,106,0.560846561
M9,CHILD IMMUNISATION,9.1.2,Child immunisation - BCG,01-09-2023,106,0.560846561
M9,CHILD IMMUNISATION,9.1.3,Child immunisation - Pentavalent 1,01-09-2023,35,0.185185185
M9,CHILD IMMUNISATION,9.1.4,Child immunisation - Pentavalent 2,01-09-2023,27,0.142857143
M9,CHILD IMMUNISATION,9.1.5,Child immunisation - Pentavalent 3,01-09-2023,24,0.126984127
M9,CHILD IMMUNISATION,9.1.6,Child immunisation - OPV 0 (Birth Dose),01-09-2023,106,0.560846561
M9,CHILD IMMUNISATION,9.1.7,Child immunisation - OPV1,01-09-2023,35,0.185185185
M9,CHILD IMMUNISATION,9.1.8,Child immunisation - OPV2,01-09-2023,27,0.142857143
M9,CHILD IMMUNISATION,9.1.9,Child immunisation - OPV3,01-09-2023,24,0.126984127
M9,CHILD IMMUNISATION,9.1.10,Child immunisation - Hepatitis-B0 (Birth Dose),01-09-2023,106,0.560846561
M9,CHILD IMMUNISATION,9.1.11,Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),01-09-2023,35,0.185185185
M9,CHILD IMMUNISATION,9.1.12,Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2) ,01-09-2023,24,0.126984127
M9,CHILD IMMUNISATION,9.1.13,Child immunisation - Rotavirus 1,01-09-2023,35,0.185185185
M9,CHILD IMMUNISATION,9.1.14,Child immunisation - Rotavirus 2,01-09-2023,27,0.142857143
M9,CHILD IMMUNISATION,9.1.15,Child immunisation - Rotavirus 3,01-09-2023,24,0.126984127
M9,CHILD IMMUNISATION,9.1.16,Child immunisation - PCV1,01-09-2023,35,0.185185185
M9,CHILD IMMUNISATION,9.1.17,Child immunisation - PCV2,01-09-2023,24,0.126984127
M9,CHILD IMMUNISATION,9.2.1,Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),01-09-2023,18,0.095238095
M9,CHILD IMMUNISATION,9.2.2,Child immunisation (9-11months) - Measles & Rubella (MR)/Measles containing vaccine(MCV) - 1st Dose,01-09-2023,18,0.095238095
M9,CHILD IMMUNISATION,9.2.3,Child immunisation (9-11months) - JE 1st dose,01-09-2023,18,0.095238095
M9,CHILD IMMUNISATION,9.2.4,Child immunisation - PCV Booster,01-09-2023,18,0.095238095
M9,CHILD IMMUNISATION,9.2.5.a,FULLY IMMUNIZED children aged between 9 and <12 months- Male,01-09-2023,7,0.037037037
M9,CHILD IMMUNISATION,9.2.5.b,FULLY IMMUNIZED children aged between 9 and <12 months- Female,01-09-2023,11,0.058201058
M9,CHILD IMMUNISATION,9.3.1,Child immunisation(after 12 months-delayed vaccination) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.3.2,Child immunisation (after 12 months-delayed vaccination) - JE 1st dose,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.3.3,Child immunisation - DPT 1 after 12 months of age (delayed vaccination) ,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.3.4,Child immunisation - DPT 2 after 12 months of age (delayed vaccination) ,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.3.5,Child immunisation - DPT 3 after 12 months of age (delayed vaccination) ,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.3.6,Child immunisation - DPT Booster after 24 months of age (delayed vaccination) ,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.3.7,Child immunisation - OPV Booster after 24 months of age (delayed vaccination) ,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.3.8,Child immunisation - JE Booster after 24 months of age (delayed vaccination) ,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.4.1,Child immunisation - Measles & Rubella (MR)/ Measles containing vaccine(MCV)- 2nd Dose (16-24 months),01-09-2023,18,0.095238095
M9,CHILD IMMUNISATION,9.4.2,Child immunisation - DPT 1st Booster ,01-09-2023,18,0.095238095
M9,CHILD IMMUNISATION,9.4.3,Child immunisation - OPV Booster,01-09-2023,18,0.095238095
M9,CHILD IMMUNISATION,9.4.4,Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine- 2nd dose (16-24 months),01-09-2023,0,0
M9,CHILD IMMUNISATION,9.5.1,Child Immunization- Typhoid,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.5.2,Children more than 5 years received DPT5 (2nd Booster),01-09-2023,2,0.010582011
M9,CHILD IMMUNISATION,9.5.3,Children more than 10 years received Td10 (Tetanus Diptheria10),01-09-2023,0,0
M9,CHILD IMMUNISATION,9.5.4,Children more than 16 years received Td16 (Tetanus Diptheria16),01-09-2023,0,0
M9,CHILD IMMUNISATION,9.6.1,"Number of cases of AEFI -Minor (eg.- fever, rash, pain etc)",01-09-2023,0,0
M9,CHILD IMMUNISATION,9.6.2,"Number of cases of AEFI - Severe (eg.- anaphylaxis, fever>102 degrees, not requiring hospitalization etc.)",01-09-2023,0,0
M9,CHILD IMMUNISATION,9.6.3,"Number of cases of AEFI - Serious (eg.- hospitalization, death, disability , cluster etc.)",01-09-2023,0,0
M9,CHILD IMMUNISATION,9.6.3.a,"Out of Number of cases of AEFI - Serious , total number of AEFI deaths",01-09-2023,0,0
M9,CHILD IMMUNISATION,9.7.1,Immunisation sessions planned ,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.7.2,Immunisation sessions held ,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.8.1,Child immunisation - Vitamin A Dose - 1,01-09-2023,17,0.08994709
M9,CHILD IMMUNISATION,9.8.2,Child immunisation - Vitamin A Dose - 5,01-09-2023,0,0
M9,CHILD IMMUNISATION,9.8.3,Child immunisation - Vitamin A Dose - 9,01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.1,Childhood Diseases - Pneumonia,01-09-2023,7,0.059322034
M10,Number of cases of Childhood Diseases (0-5 years),10.1.2,Childhood Diseases - Asthma,01-09-2023,4,0.033898305
M10,Number of cases of Childhood Diseases (0-5 years),10.1.3,Childhood Diseases - Sepsis ,01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.4,Childhood Diseases - Diphtheria ,01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.5,Childhood Diseases - Pertussis ,01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.6,Childhood Diseases - Tetanus Neonatorum,01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.7,Childhood Diseases - Tuberculosis (TB),01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.8,Childhood Diseases - Acute Flaccid Paralysis(AFP),01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.9,Childhood Diseases - Measles,01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.10,Childhood Diseases - Malaria,01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.11,Childhood Diseases - Diarrhoea ,01-09-2023,7,0.059322034
M10,Number of cases of Childhood Diseases (0-5 years),10.1.12,Childhood Diseases - Diarrhoea treated with ORS,01-09-2023,7,0.059322034
M10,Number of cases of Childhood Diseases (0-5 years),10.1.13,Childhood Diseases - Diarrhoea treated with Zinc for 14 days,01-09-2023,7,0.059322034
M10,Number of cases of Childhood Diseases (0-5 years),10.1.14,Childhood Diseases -Leprosy Cases,01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.1.15,Childhood Diseases- Leprosy with Grade II disability ,01-09-2023,0,0
M10,Number of cases of Childhood Diseases (0-5 years),10.2.1,Children admitted with Respiratory Infections,01-09-2023,45,0.381355932
M10,Number of cases of Childhood Diseases (0-5 years),10.2.2,Children admitted with Pneumonia,01-09-2023,27,0.228813559
M10,Number of cases of Childhood Diseases (0-5 years),10.2.3,Children admitted with Diarrhoea ,01-09-2023,3,0.025423729
M11,NVBDCP,11.1.1.a,Total Blood Smears Examined for Malaria ,01-09-2023,101,0.379699248
M11,NVBDCP,11.1.1.b,Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,01-09-2023,1,0.003759398
M11,NVBDCP,11.1.1.c,Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,01-09-2023,0,0
M11,NVBDCP,11.1.1.d,Malaria (Microscopy Tests ) - Mixed test positive,01-09-2023,0,0
M11,NVBDCP,11.1.2.a,RDT conducted for Malaria,01-09-2023,87,0.327067669
M11,NVBDCP,11.1.2.b,Malaria (RDT) - Plasmodium Vivax test positive,01-09-2023,0,0
M11,NVBDCP,11.1.2.c,Malaria (RDT) - Plasmodium Falciparum test positive,01-09-2023,0,0
M11,NVBDCP,11.1.2.d,Malaria (RDT) - Mixed test positive,01-09-2023,0,0
M11,NVBDCP,11.2.1,Kala Azar (RDT) - Tests Conducted,01-09-2023,0,0
M11,NVBDCP,11.2.2,Kala Azar Positive Cases,01-09-2023,0,0
M11,NVBDCP,11.3.1,Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) test conducted,01-09-2023,5,0.018796992
M11,NVBDCP,11.3.2,Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) test found positive,01-09-2023,5,0.018796992
M11,NVBDCP,11.3.3,Chikungunya Enzyme- Linked Immuno Sorbent Assay (ELISA) test conducted,01-09-2023,0,0
M11,NVBDCP,11.3.4,Chikungunya Enzyme- Linked Immuno Sorbent Assay (ELISA) test found positive,01-09-2023,0,0
M11,NVBDCP,11.4.1,No. of AES cases tested for JE(IgM ELISA),01-09-2023,0,0
M11,NVBDCP,11.4.2,No. of JE positive cases,01-09-2023,0,0
M11,NVBDCP,11.5.1,Number of persons that consumed MDA(Mass Drug Administration) drugs during the MDA round ,01-09-2023,0,0
M11,NVBDCP,11.5.2,Number of Lymphatic Filarisis lymphoedema patients received MMDP(Morbidity Management And Disability Prevention) kits ,01-09-2023,0,0
M11,NVBDCP,11.5.3,Number of Hydrocele surgeries conducted in Lymphatic Filariasis (MMDP),01-09-2023,0,0
M12,Adolescent Health,12.1.1.a,Girls registered in AFHC,01-09-2023,36,0.285714286
M12,Adolescent Health,12.1.1.b,Boys registered in AFHC,01-09-2023,24,0.19047619
M12,Adolescent Health,12.1.2.a,"Out of Girls registered, Girls received clinical services",01-09-2023,36,0.285714286
M12,Adolescent Health,12.1.2.b,"Out of Boys registered, Boys received clinical services",01-09-2023,24,0.19047619
M12,Adolescent Health,12.1.3.a,"Out of Girls registered, Girls received counselling",01-09-2023,6,0.047619048
M12,Adolescent Health,12.1.3.b,"Out of Boys registered, Boys received counselling",01-09-2023,4,0.031746032
M12,Adolescent Health,12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,01-09-2023,0,0
M12,Adolescent Health,12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,01-09-2023,0,0
M12,Adolescent Health,12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,01-09-2023,0,0
M12,Adolescent Health,12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,01-09-2023,0,0
M12,Adolescent Health,12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,01-09-2023,0,0
M12,Adolescent Health,12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,01-09-2023,0,0
M12,Adolescent Health,12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,01-09-2023,0,0
M12,Adolescent Health,12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),01-09-2023,0,0
M12,Adolescent Health,12.3.3,Number of adolescent girls attended monthly meeting,01-09-2023,0,0
M12,Adolescent Health,12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),01-09-2023,0,0
M12,Adolescent Health,12.4.1,Number of Peer Educators selected,01-09-2023,0,0
M12,Adolescent Health,12.4.2,"Out of the selected Peer Educators, numbers trained",01-09-2023,0,0
M12,Adolescent Health,12.4.3,Number of Adolescent Health & Wellness Days organized,01-09-2023,0,0
M12,Adolescent Health,12.4.4,Number of Adolescent Friendly Club Meetings organized,01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.1,Number of notified TB patients who are on Anti Tuberculosis Therapy,01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.2,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified ,01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.3,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified and sent for any TB testing,01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.3.a,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified and sent for any TB testing within the facility,01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.3.b,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified and sent for any TB testing outside the facility,01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.4,"Of the number sent for testing, number who were tested (by any test) for TB within the facility",01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.5,"Of the number sent for testing, number who were tested (by any test) for TB outside the facility",01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.6,"Of the number tested, number of persons diagnosed as TB patients.",01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.7,Number of TB patients availing treatment through a Treatment supporter for the reporting month,01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.8,Number of beneficiarys who are registered at the ICTC centre.,01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.9,"Of the number registered at the ICTC centre, the number of presumptive TB cases identified and referred for TB testing and diagnosis.",01-09-2023,0,0
M13,National TB Elimination Programme (NTEP),13.1,"Number of Directly Observed Treatment, Short-course (DOTS) cases completed successfully ",01-09-2023,0,0
M14,Patient Services,14.1.1,Outpatient - Diabetes,01-09-2023,875,0.023088899
M14,Patient Services,14.1.2,Outpatient - Hypertension,01-09-2023,790,0.020845977
M14,Patient Services,14.1.3,Outpatient - Stroke (Paralysis),01-09-2023,0,0
M14,Patient Services,14.1.4,Outpatient - Cardiovascular Disease,01-09-2023,229,0.006042695
M14,Patient Services,14.1.5,Outpatient - Mental illness,01-09-2023,252,0.006649603
M14,Patient Services,14.1.6,Outpatient - Epilepsy,01-09-2023,0,0
M14,Patient Services,14.1.7,Outpatient - Ophthalmic Related,01-09-2023,1349,0.035596485
M14,Patient Services,14.1.8,Outpatient - Dental,01-09-2023,887,0.023405547
M14,Patient Services,14.1.9,Outpatient - ENT ,01-09-2023,1025,0.027046996
M14,Patient Services,14.1.10,Outpatients- Asthma,01-09-2023,10,0.000263873
M14,Patient Services,14.1.11,Outpatient - Oral Cancer,01-09-2023,0,0
M14,Patient Services,14.1.12,Outpatient - Breast Cancer,01-09-2023,0,0
M14,Patient Services,14.1.13,Outpatient - Cervical Cancer,01-09-2023,0,0
M14,Patient Services,14.1.14,Outpatient - Other Cancer,01-09-2023,0,0
M14,Patient Services,14.1.15,Outpatient - COPD,01-09-2023,28,0.000738845
M14,Patient Services,14.1.16,Outpatient - CKD (Chronic Kidney Disease),01-09-2023,0,0
M14,Patient Services,14.1.17,Outpatient- Patients undergoing refraction,01-09-2023,1110,0.029289917
M14,Patient Services,14.1.18,Outpatient - Tuberculosis,01-09-2023,0,0
M14,Patient Services,14.1.19,Outpatient - Leprosy Cases,01-09-2023,0,0
M14,Patient Services,14.1.20,Outpatient - Leprosy with Grade II disability ,01-09-2023,0,0
M14,Patient Services,14.1.21,Outpatient - Geriatric (age>=60 yrs),01-09-2023,0,0
M14,Patient Services,14.1.22,Outpatient - Chronic Liver Disease,01-09-2023,0,0
M14,Patient Services,14.1.23,Outpatient - Palliative Care,01-09-2023,0,0
M14,Patient Services,14.1.24.a,Number of patients provided physiotherapy services,01-09-2023,608,0.016043486
M14,Patient Services,14.1.24.b,Number of Palliative Patients visited at home ,01-09-2023,0,0
M14,Patient Services,14.2.1,Allopathic- Outpatient attendance,01-09-2023,20380,0.537773439
M14,Patient Services,14.2.2,Ayush - Outpatient attendance,01-09-2023,0,0
M14,Patient Services,14.3.1.a,IPD Admission Male- Children<18yrs,01-09-2023,104,0.002744281
M14,Patient Services,14.3.1.b,IPD Admission Male- Adults <60yrs,01-09-2023,988,0.026070665
M14,Patient Services,14.3.1.c,IPD Admission Female- Children<18yrs,01-09-2023,76,0.002005436
M14,Patient Services,14.3.1.d,IPD Admission Female- Adults<60yrs,01-09-2023,793,0.020925139
M14,Patient Services,14.3.1.e,IPD Admission Geriatric->=60yrs,01-09-2023,0,0
M14,Patient Services,14.3.2.a,IPD Discharge Male- Children<18yrs,01-09-2023,114,0.003008154
M14,Patient Services,14.3.2.b,IPD Discharge Male- Adults<60yrs,01-09-2023,1008,0.026598411
M14,Patient Services,14.3.2.c,IPD Discharge Female- Children<18yrs,01-09-2023,81,0.002137372
M14,Patient Services,14.3.2.d,IPD Discharge Female- Adults<60yrs,01-09-2023,832,0.021954244
M14,Patient Services,14.3.2.e,IPD Discharge Geriatric->=60yrs,01-09-2023,0,0
M14,Patient Services,14.3.3.a,IPD Referred Male- Children<18yrs,01-09-2023,1,2.64E-05
M14,Patient Services,14.3.3.b,IPD Referred Male- Adults<60yrs,01-09-2023,1,2.64E-05
M14,Patient Services,14.3.3.c,IPD Referred Female- Children<18yrs,01-09-2023,1,2.64E-05
M14,Patient Services,14.3.3.d,IPD Referred Female- Adults<60yrs,01-09-2023,3,7.92E-05
M14,Patient Services,14.3.3.e,IPD Referred Geriatric->=60yrs,01-09-2023,0,0
M14,Patient Services,14.3.4.a,IPD Deaths Male- Children<18yrs,01-09-2023,0,0
M14,Patient Services,14.3.4.b,IPD Deaths Male- Adults<60yrs,01-09-2023,5,0.000131937
M14,Patient Services,14.3.4.c,IPD Deaths Female- Children<18yrs,01-09-2023,0,0
M14,Patient Services,14.3.4.d,IPD Deaths Female- Adults<60yrs,01-09-2023,2,5.28E-05
M14,Patient Services,14.3.4.e,IPD Deaths Geriatric->=60yrs,01-09-2023,6,0.000158324
M14,Patient Services,14.3.5.a,Total cases Referred out (OPD+IPD+Emergency)-During Day ,01-09-2023,4,0.000105549
M14,Patient Services,14.3.5.b,Total cases Referred out (OPD+IPD+Emergency)-At Night (8 PM- 8 AM),01-09-2023,3,7.92E-05
M14,Patient Services,14.3.6,Day Care Admissions,01-09-2023,0,0
M14,Patient Services,14.3.7.a,Number of Total Left Against Medical Advice (LAMA) cases reported at the facility,01-09-2023,30,0.000791619
M14,Patient Services,14.3.7.b,Number of delivery LAMA cases reported at the facility,01-09-2023,0,0
M14,Patient Services,14.3.8,Total number of Medico Legal Cases reported at the facility,01-09-2023,237,0.006253793
M14,Patient Services,14.3.9,Total number of postmortem conducted at the facility,01-09-2023,0,0
M14,Patient Services,14.3.10,Total number of telemedicine consultation provided,01-09-2023,0,0
M14,Patient Services,14.4.1,Inpatient - Malaria ,01-09-2023,0,0
M14,Patient Services,14.4.2,Inpatient - Dengue,01-09-2023,40,0.001055493
M14,Patient Services,14.4.3,Inpatient - Typhoid,01-09-2023,9,0.000237486
M14,Patient Services,14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",01-09-2023,50,0.001319366
M14,Patient Services,14.4.5,Inpatient - Tuberculosis,01-09-2023,0,0
M14,Patient Services,14.4.6,Inpatient - Pyrexia of unknown origin (PUO),01-09-2023,0,0
M14,Patient Services,14.4.7,Inpatient - Diarrhoea with dehydration,01-09-2023,7,0.000184711
M14,Patient Services,14.4.8,Inpatient - Leprosy (Reconstructive Surgery),01-09-2023,0,0
M14,Patient Services,14.4.9,Inpatient - Operated for Cataract,01-09-2023,67,0.00176795
M14,Patient Services,14.4.10,Inpatient - Pallative Care,01-09-2023,0,0
M14,Patient Services,14.5.1,Patients registered at Emergency Department,01-09-2023,1807,0.047681875
M14,Patient Services,14.5.2,No. of Emergencies managed at night (8 PM- 8 AM),01-09-2023,705,0.018603056
M14,Patient Services,14.6.1.a,"Emergency - Trauma ( accident, injury, poisoning etc) -Admission",01-09-2023,54,0.001424915
M14,Patient Services,14.6.1.b,"Emergency - Trauma ( accident, injury, poisoning etc) -Deaths",01-09-2023,1,2.64E-05
M14,Patient Services,14.6.2.a,Emergency - Burn -Admission,01-09-2023,0,0
M14,Patient Services,14.6.2.b,Emergency - Burn -Deaths,01-09-2023,0,0
M14,Patient Services,14.6.3.a,Emergency - Obstetrics complications -Admission,01-09-2023,0,0
M14,Patient Services,14.6.3.b,Emergency - Obstetrics complications -Deaths,01-09-2023,0,0
M14,Patient Services,14.6.4.a,Emergency - Snake Bite -Admission,01-09-2023,10,0.000263873
M14,Patient Services,14.6.4.b,Emergency - Snake Bite -Deaths,01-09-2023,0,0
M14,Patient Services,14.6.5.a,Emergency - Acute Cardiac Emergencies - Admission,01-09-2023,0,0
M14,Patient Services,14.6.5.b,Emergency - Acute Cardiac Emergencies - Deaths,01-09-2023,0,0
M14,Patient Services,14.6.6.a,Emergency - CVA (Cerebrovascular Disease)/Stroke -Admission,01-09-2023,0,0
M14,Patient Services,14.6.6.b,Emergency - CVA (Cerebrovascular Disease)/Stroke -Deaths,01-09-2023,0,0
M14,Patient Services,14.6.7.a,Emergency - Dog Bite - Admission,01-09-2023,0,0
M14,Patient Services,14.6.7.b,Emergency - Dog Bite - Deaths,01-09-2023,0,0
M14,Patient Services,14.7,Total number of deaths occurring at Emergency Department,01-09-2023,0,0
M14,Patient Services,14.8.1.a,Total number of Major Operations conducted excluding C-Section (General and spinal anaesthesia),01-09-2023,508,0.013404755
M14,Patient Services,14.8.1.b,"Out of Major Operation, Gynecology- Hysterectomy surgeries",01-09-2023,22,0.000580521
M14,Patient Services,14.8.1.c,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology.",01-09-2023,828,0.021848695
M14,Patient Services,14.8.1.d,No. of Major Surgeries done at night (8PM to 8 AM) (Excluding C section) ,01-09-2023,0,0
M14,Patient Services,14.8.2,Minor Operations (No or local anaesthesia),01-09-2023,86,0.002269309
M14,Patient Services,14.8.3,Number of post operative Surgical Site infection,01-09-2023,4,0.000105549
M14,Patient Services,14.9.1,Number of blood units issued for Operations (excluding C-section),01-09-2023,6,0.000158324
M14,Patient Services,14.9.2,Number of blood transfusions done during Operations (excluding C-section),01-09-2023,0,0
M14,Patient Services,14.10.,In-Patient Head Count at midnight,01-09-2023,8871,0.234081853
M14,Patient Services,14.11.1,Number of Admission in NBSU ( New Born Stabilisation Unit),01-09-2023,43,0.001134654
M14,Patient Services,14.11.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,01-09-2023,24,0.000633296
M14,Patient Services,14.11.3,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,01-09-2023,9,0.000237486
M14,Patient Services,14.11.4,Special Newborn Care Unit (SNCU Admissions) - Outborn Male,01-09-2023,8,0.000211099
M14,Patient Services,14.11.5,Special Newborn Care Unit (SNCU Admissions) - Outborn Female,01-09-2023,2,5.28E-05
M14,Patient Services,14.11.6,Special Newborn Care Unit (SNCU Admissions) - referred by ASHA,01-09-2023,0,0
M14,Patient Services,14.12.1,Number of deaths occurred at SNCU,01-09-2023,0,0
M14,Patient Services,14.12.2,Number of Newborns successfully discharged from SNCU,01-09-2023,0,0
M14,Patient Services,14.13.1.a,Total number of PW and PNC - JSSK Beneficiaries,01-09-2023,0,0
M14,Patient Services,14.13.1.b,Number of PW and PNC benificiaries provided - Free Medicines under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.1.c,Number of PW and PNC benificiaries provided - Free Diet under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.1.d,Number of PW and PNC benificiaries provided - Free Diagnostics under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.1.e,Number of PW and PNC benificiaries provided - Free Home to facility transport under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.1.f,Number of PW and PNC benificiaries provided - Interfacility transfers when needed under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.1.g,Number of PW and PNC benificiaries provided - Free Drop Back home under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.1.h,Number of PW and PNC benificiaries provided - Free Blood transfusion under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.2.a,Number of infants admitted at facility due to any sickness- JSSK Beneficiaries,01-09-2023,0,0
M14,Patient Services,14.13.2.b,Number of sick infants provided - Free Medicines under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.2.c,Number of sick infants provided - Free Diagnostics under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.2.d,Number of sick infants provided - Free Home to facility transport under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.2.e,Number of sick infants provided - Interfacility transfers when needed under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.2.f,Number of sick infants provided - Free Drop Back home under JSSK,01-09-2023,0,0
M14,Patient Services,14.13.2.g,Number of sick infants provided - Free Blood transfusion under JSSK,01-09-2023,0,0
M14,Patient Services,14.14.1,Number of sick SAM children admitted in standalone/ integrated NRC ,01-09-2023,2,5.28E-05
M14,Patient Services,14.14.2,Number of sick SAM children referred to standalone/ integrated NRC by Frontline Workers (AWW/ ASHA/ ANM),01-09-2023,0,0
M14,Patient Services,14.14.3,Number of sick SAM children referred to standalone/ integrated NRC from IPD/OPD of other Health Facility (PHC/CHC/SDH/DH/other NRC),01-09-2023,0,0
M14,Patient Services,14.14.4,Number of children Referred to standalone/ integrated NRC by RBSK Team,01-09-2023,0,0
M14,Patient Services,14.14.5,Number of SAM children discharged from standalone/ integrated NRC who met the discharge criteria,01-09-2023,0,0
M14,Patient Services,14.14.6,Number of admitted children left against medical advice (LAMA) / defaulter,01-09-2023,0,0
M14,Patient Services,14.14.7,Number of children died while admitted in standalone/ intergrated NRC,01-09-2023,0,0
M14,Patient Services,14.14.8,Number of children who completed all four post discharge follow-ups ,01-09-2023,0,0
M14,Patient Services,14.14.9,Number of sick SAM children treated and admitted in the pediatric facility (other than standalone/ integrated NRC),01-09-2023,0,0
M14,Patient Services,14.14.10,In-Patient Head Count at midnight for standalone/ integrated NRC,01-09-2023,0,0
M14,Patient Services,14.15.1,Number of Rogi Kalyan Samiti (RKS) meetings held,01-09-2023,0,0
M14,Patient Services,14.15.2,Number of Jan Arogya Samiti (JAS) meetings held,01-09-2023,0,0
M14,Patient Services,14.16,Number of Anganwadi centres reported to have conducted atleast one Village Health & Nutrition Day (VHNDs)/UHND/ Outreach / Special Outreach sessions,01-09-2023,0,0
M14,Patient Services,14.17,Total number of UHND/VHND sessions conducted in the reporting month,01-09-2023,0,0
