Category,Category Name,Data Code,Data Name,Date,Patient Count,Normalized Patient Count
M11,NVBDCP,11.1.2.d,Malaria (RDT) - Mixed test positive,2023-05-01,0.0,0.0
M11,NVBDCP,11.2.1,Kala Azar (RDT) - Tests Conducted,2023-05-01,0.0,0.0
M11,NVBDCP,11.2.2,Kala Azar Positive Cases,2023-05-01,0.0,0.0
M11,NVBDCP,11.3.1,Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) test conducted,2023-05-01,0.0,0.0
M11,NVBDCP,11.3.2,Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) test found positive,2023-05-01,0.0,0.0
M11,NVBDCP,11.3.3,Chikungunya Enzyme- Linked Immuno Sorbent Assay (ELISA) test conducted,2023-05-01,0.0,0.0
M11,NVBDCP,11.3.4,Chikungunya Enzyme- Linked Immuno Sorbent Assay (ELISA) test found positive,2023-05-01,0.0,0.0
M11,NVBDCP,11.4.1,No. of AES cases tested for JE(IgM ELISA),2023-05-01,0.0,0.0
M11,NVBDCP,11.4.2,No. of JE positive cases,2023-05-01,0.0,0.0
M11,NVBDCP,11.5.1,Number of persons that consumed MDA(Mass Drug Administration) drugs during the MDA round ,2023-05-01,0.0,0.0
M11,NVBDCP,11.5.2,Number of Lymphatic Filarisis lymphoedema patients received MMDP(Morbidity Management And Disability Prevention) kits ,2023-05-01,0.0,0.0
M11,NVBDCP,11.5.3,Number of Hydrocele surgeries conducted in Lymphatic Filariasis (MMDP),2023-05-01,0.0,0.0
M12,Adolescent Health,12.1.1.a,Girls registered in AFHC,2023-05-01,0.0,0.0
M12,Adolescent Health,12.1.1.b,Boys registered in AFHC,2023-05-01,0.0,0.0
M12,Adolescent Health,12.1.2.a,"Out of Girls registered, Girls received clinical services",2023-05-01,0.0,0.0
M12,Adolescent Health,12.1.2.b,"Out of Boys registered, Boys received clinical services",2023-05-01,0.0,0.0
M12,Adolescent Health,12.1.3.a,"Out of Girls registered, Girls received counselling",2023-05-01,0.0,0.0
M12,Adolescent Health,12.1.3.b,"Out of Boys registered, Boys received counselling",2023-05-01,0.0,0.0
M12,Adolescent Health,12.2.1.a,Number of Girls (6th -12th class) provided 4/5 IFA tablets in schools,2023-05-01,0.0,0.0
M12,Adolescent Health,12.2.1.b,Number of Boys (6th -12th class) provided 4/5 IFA tablets in schools,2023-05-01,0.0,0.0
M12,Adolescent Health,12.2.2.a,Number of Girls (6th -12th class) provided albendazole in schools,2023-05-01,0.0,0.0
M12,Adolescent Health,12.2.2.b,Number of Boys (6th -12th class) provided albendazole in schools,2023-05-01,0.0,0.0
M12,Adolescent Health,12.2.3,Number of out of school adolescent girls (10-19 years) provided 4/5 IFA tablets at Anganwadi Centres,2023-05-01,0.0,0.0
M12,Adolescent Health,12.2.4,Number of out of school adolescent girls (10-19 years) provided albendazole tablet at Anganwadi Centres,2023-05-01,0.0,0.0
M12,Adolescent Health,12.3.1,Number of adolescent girls provided sanitary napkin packs by ASHA,2023-05-01,0.0,0.0
M12,Adolescent Health,12.3.2,Number of sanitary napkin packs distributed free to ASHA (for her personal use),2023-05-01,0.0,0.0
M12,Adolescent Health,12.3.3,Number of adolescent girls attended monthly meeting,2023-05-01,0.0,0.0
M12,Adolescent Health,12.3.4,Number of adolescent girls provided sanitary napkin packs by State/UT supported Menstrual Hygiene Scheme (MHS),2023-05-01,0.0,0.0
M12,Adolescent Health,12.4.1,Number of Peer Educators selected,2023-05-01,0.0,0.0
M12,Adolescent Health,12.4.2,"Out of the selected Peer Educators, numbers trained",2023-05-01,0.0,0.0
M12,Adolescent Health,12.4.3,Number of Adolescent Health & Wellness Days organized,2023-05-01,0.0,0.0
M12,Adolescent Health,12.4.4,Number of Adolescent Friendly Club Meetings organized,2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.1,Number of notified TB patients who are on Anti Tuberculosis Therapy,2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.2,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified ,2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.3,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified and sent for any TB testing,2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.3.a,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified and sent for any TB testing within the facility,2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.3.b,Number of Presumptive TB (ie with 4 Symptom complex of TB) identified and sent for any TB testing outside the facility,2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.4,"Of the number sent for testing, number who were tested (by any test) for TB within the facility",2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.5,"Of the number sent for testing, number who were tested (by any test) for TB outside the facility",2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.6,"Of the number tested, number of persons diagnosed as TB patients.",2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.7,Number of TB patients availing treatment through a Treatment supporter for the reporting month,2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.8,Number of beneficiarys who are registered at the ICTC centre.,2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.9,"Of the number registered at the ICTC centre, the number of presumptive TB cases identified and referred for TB testing and diagnosis.",2023-05-01,0.0,0.0
M13,National TB Elimination Programme (NTEP),13.1,"Number of Directly Observed Treatment, Short-course (DOTS) cases completed successfully ",2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.1,Outpatient - Diabetes,2023-05-01,712.0,0.01878776684170251
M14 ,Patient Services,14.1.2,Outpatient - Hypertension,2023-05-01,670.0,0.017679499696545902
M14 ,Patient Services,14.1.3,Outpatient - Stroke (Paralysis),2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.4,Outpatient - Cardiovascular Disease,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.5,Outpatient - Mental illness,2023-05-01,178.0,0.004696941710425628
M14 ,Patient Services,14.1.6,Outpatient - Epilepsy,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.7,Outpatient - Ophthalmic Related,2023-05-01,1389.0,0.036651977729107846
M14 ,Patient Services,14.1.8,Outpatient - Dental,2023-05-01,919.0,0.024249940628545796
M14 ,Patient Services,14.1.9,Outpatient - ENT ,2023-05-01,1035.0,0.02731086893421643
M14 ,Patient Services,14.1.10,Outpatients- Asthma,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.11,Outpatient - Oral Cancer,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.12,Outpatient - Breast Cancer,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.13,Outpatient - Cervical Cancer,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.14,Outpatient - Other Cancer,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.15,Outpatient - COPD,2023-05-01,12.0,0.0003166477557590311
M14 ,Patient Services,14.1.16,Outpatient - CKD (Chronic Kidney Disease),2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.17,Outpatient- Patients undergoing refraction,2023-05-01,1055.0,0.027838615193814815
M14 ,Patient Services,14.1.18,Outpatient - Tuberculosis,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.19,Outpatient - Leprosy Cases,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.20,Outpatient - Leprosy with Grade II disability ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.21,Outpatient - Geriatric (age>=60 yrs),2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.22,Outpatient - Chronic Liver Disease,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.23,Outpatient - Palliative Care,2023-05-01,634.0,0.016729556429268808
M14 ,Patient Services,14.1.24.a,Number of patients provided physiotherapy services,2023-05-01,0.0,0.0
M14 ,Patient Services,14.1.24.b,Number of Palliative Patients visited at home ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.2.1,Allopathic- Outpatient attendance,2023-05-01,18315.0,0.4832836372272212
M14 ,Patient Services,14.2.2,Ayush - Outpatient attendance,2023-05-01,0.0,0.0
M14 ,Patient Services,14.3.1.a,IPD Admission Male- Children<18yrs,2023-05-01,130.0,0.003430350687389503
M14 ,Patient Services,14.3.1.b,IPD Admission Male- Adults <60yrs,2023-05-01,530.0,0.013985275879357205
M14 ,Patient Services,14.3.1.c,IPD Admission Female- Children<18yrs,2023-05-01,100.0,0.0026387312979919255
M14 ,Patient Services,14.3.1.d,IPD Admission Female- Adults<60yrs,2023-05-01,651.0,0.017178140749927434
M14 ,Patient Services,14.3.1.e,IPD Admission Geriatric->=60yrs,2023-05-01,0.0,0.0
M14 ,Patient Services,14.3.2.a,IPD Discharge Male- Children<18yrs,2023-05-01,125.0,0.003298414122489907
M14 ,Patient Services,14.3.2.b,IPD Discharge Male- Adults<60yrs,2023-05-01,525.0,0.013853339314457608
M14 ,Patient Services,14.3.2.c,IPD Discharge Female- Children<18yrs,2023-05-01,88.0,0.0023220835422328944
M14 ,Patient Services,14.3.2.d,IPD Discharge Female- Adults<60yrs,2023-05-01,640.0,0.01688788030714832
M14 ,Patient Services,14.3.2.e,IPD Discharge Geriatric->=60yrs,2023-05-01,0.0,0.0
M14 ,Patient Services,14.3.3.a,IPD Referred Male- Children<18yrs,2023-05-01,3.0,7.916193893975777e-05
M14 ,Patient Services,14.3.3.b,IPD Referred Male- Adults<60yrs,2023-05-01,3.0,7.916193893975777e-05
M14 ,Patient Services,14.3.3.c,IPD Referred Female- Children<18yrs,2023-05-01,0.0,0.0
M14 ,Patient Services,14.3.3.d,IPD Referred Female- Adults<60yrs,2023-05-01,3.0,7.916193893975777e-05
M14 ,Patient Services,14.3.3.e,IPD Referred Geriatric->=60yrs,2023-05-01,0.0,0.0
M14 ,Patient Services,14.3.4.a,IPD Deaths Male- Children<18yrs,2023-05-01,0.0,0.0
M14 ,Patient Services,14.3.4.b,IPD Deaths Male- Adults<60yrs,2023-05-01,10.0,0.0002638731297991925
M14 ,Patient Services,14.3.4.c,IPD Deaths Female- Children<18yrs,2023-05-01,0.0,0.0
M14 ,Patient Services,14.3.4.d,IPD Deaths Female- Adults<60yrs,2023-05-01,1.0,2.6387312979919254e-05
M14 ,Patient Services,14.3.4.e,IPD Deaths Geriatric->=60yrs,2023-05-01,11.0,0.0002902604427791118
M14 ,Patient Services,14.3.5.a,Total cases Referred out (OPD+IPD+Emergency)-During Day ,2023-05-01,4.0,0.00010554925191967702
M14 ,Patient Services,14.3.5.b,Total cases Referred out (OPD+IPD+Emergency)-At Night (8 PM- 8 AM),2023-05-01,1.0,2.6387312979919254e-05
M14 ,Patient Services,14.3.6,Day Care Admissions,2023-05-01,0.0,0.0
M14 ,Patient Services,14.3.7.a,Number of Total Left Against Medical Advice (LAMA) cases reported at the facility,2023-05-01,41.0,0.0010818798321766895
M14 ,Patient Services,14.3.7.b,Number of delivery LAMA cases reported at the facility,2023-05-01,0.0,0.0
M14 ,Patient Services,14.3.8,Total number of Medico Legal Cases reported at the facility,2023-05-01,361.0,0.00952581998575085
M14 ,Patient Services,14.3.9,Total number of postmortem conducted at the facility,2023-05-01,0.0,0.0
M14 ,Patient Services,14.3.10,Total number of telemedicine consultation provided,2023-05-01,0.0,0.0
M14 ,Patient Services,14.4.1,Inpatient - Malaria ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.4.2,Inpatient - Dengue,2023-05-01,5.0,0.00013193656489959626
M14 ,Patient Services,14.4.3,Inpatient - Typhoid,2023-05-01,0.0,0.0
M14 ,Patient Services,14.4.4,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",2023-05-01,41.0,0.0010818798321766895
M14 ,Patient Services,14.4.5,Inpatient - Tuberculosis,2023-05-01,3.0,7.916193893975777e-05
M14 ,Patient Services,14.4.6,Inpatient - Pyrexia of unknown origin (PUO),2023-05-01,16.0,0.00042219700767870806
M14 ,Patient Services,14.4.7,Inpatient - Diarrhoea with dehydration,2023-05-01,11.0,0.0002902604427791118
M14 ,Patient Services,14.4.8,Inpatient - Leprosy (Reconstructive Surgery),2023-05-01,0.0,0.0
M14 ,Patient Services,14.4.9,Inpatient - Operated for Cataract,2023-05-01,111.0,0.002928991740771037
M14 ,Patient Services,14.4.10,Inpatient - Pallative Care,2023-05-01,0.0,0.0
M14 ,Patient Services,14.5.1,Patients registered at Emergency Department,2023-05-01,1512.0,0.039897617225637914
M14 ,Patient Services,14.5.2,No. of Emergencies managed at night (8 PM- 8 AM),2023-05-01,470.0,0.01240203710056205
M14 ,Patient Services,14.6.1.a,"Emergency - Trauma ( accident, injury, poisoning etc) -Admission",2023-05-01,104.0,0.0027442805499116023
M14 ,Patient Services,14.6.1.b,"Emergency - Trauma ( accident, injury, poisoning etc) -Deaths",2023-05-01,7.0,0.00018471119085943478
M14 ,Patient Services,14.6.2.a,Emergency - Burn -Admission,2023-05-01,0.0,0.0
M14 ,Patient Services,14.6.2.b,Emergency - Burn -Deaths,2023-05-01,0.0,0.0
M14 ,Patient Services,14.6.3.a,Emergency - Obstetrics complications -Admission,2023-05-01,0.0,0.0
M14 ,Patient Services,14.6.3.b,Emergency - Obstetrics complications -Deaths,2023-05-01,0.0,0.0
M14 ,Patient Services,14.6.4.a,Emergency - Snake Bite -Admission,2023-05-01,26.0,0.0006860701374779006
M14 ,Patient Services,14.6.4.b,Emergency - Snake Bite -Deaths,2023-05-01,0.0,0.0
M14 ,Patient Services,14.6.5.a,Emergency - Acute Cardiac Emergencies - Admission,2023-05-01,0.0,0.0
M14 ,Patient Services,14.6.5.b,Emergency - Acute Cardiac Emergencies - Deaths,2023-05-01,0.0,0.0
M14 ,Patient Services,14.6.6.a,Emergency - CVA (Cerebrovascular Disease)/Stroke -Admission,2023-05-01,0.0,0.0
M14 ,Patient Services,14.6.6.b,Emergency - CVA (Cerebrovascular Disease)/Stroke -Deaths,2023-05-01,0.0,0.0
M14 ,Patient Services,14.6.7.a,Emergency - Dog Bite - Admission,2023-05-01,0.0,0.0
M14 ,Patient Services,14.6.7.b,Emergency - Dog Bite - Deaths,2023-05-01,0.0,0.0
M14 ,Patient Services,14.7,Total number of deaths occurring at Emergency Department,2023-05-01,6.0,0.00015832387787951554
M14 ,Patient Services,14.8.1.a,Total number of Major Operations conducted excluding C-Section (General and spinal anaesthesia),2023-05-01,537.0,0.01416998707021664
M14 ,Patient Services,14.8.1.b,"Out of Major Operation, Gynecology- Hysterectomy surgeries",2023-05-01,26.0,0.0006860701374779006
M14 ,Patient Services,14.8.1.c,"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology.",2023-05-01,309.0,0.00815367971079505
M14 ,Patient Services,14.8.1.d,No. of Major Surgeries done at night (8PM to 8 AM) (Excluding C section) ,2023-05-01,4.0,0.00010554925191967702
M14 ,Patient Services,14.8.2,Minor Operations (No or local anaesthesia),2023-05-01,20.0,0.000527746259598385
M14 ,Patient Services,14.8.3,Number of post operative Surgical Site infection,2023-05-01,2.0,5.277462595983851e-05
M14 ,Patient Services,14.9.1,Number of blood units issued for Operations (excluding C-section),2023-05-01,0.0,0.0
M14 ,Patient Services,14.9.2,Number of blood transfusions done during Operations (excluding C-section),2023-05-01,0.0,0.0
M14 ,Patient Services,14.10.,In-Patient Head Count at midnight,2023-05-01,7351.0,0.19397313771538643
M14 ,Patient Services,14.11.1,Number of Admission in NBSU ( New Born Stabilisation Unit),2023-05-01,0.0,0.0
M14 ,Patient Services,14.11.2,Special Newborn Care Unit (SNCU Admissions) - Inborn Male,2023-05-01,0.0,0.0
M14 ,Patient Services,14.11.3,Special Newborn Care Unit (SNCU Admissions) - Inborn Female,2023-05-01,0.0,0.0
M14 ,Patient Services,14.11.4,Special Newborn Care Unit (SNCU Admissions) - Outborn Male,2023-05-01,0.0,0.0
M14 ,Patient Services,14.11.5,Special Newborn Care Unit (SNCU Admissions) - Outborn Female,2023-05-01,0.0,0.0
M14 ,Patient Services,14.11.6,Special Newborn Care Unit (SNCU Admissions) - referred by ASHA,2023-05-01,0.0,0.0
M14 ,Patient Services,14.12.1,Number of deaths occurred at SNCU,2023-05-01,0.0,0.0
M14 ,Patient Services,14.12.2,Number of Newborns successfully discharged from SNCU,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.1.a,Total number of PW and PNC - JSSK Beneficiaries,2023-05-01,109.0,0.0028762171148111987
M14 ,Patient Services,14.13.1.b,Number of PW and PNC benificiaries provided - Free Medicines under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.1.c,Number of PW and PNC benificiaries provided - Free Diet under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.1.d,Number of PW and PNC benificiaries provided - Free Diagnostics under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.1.e,Number of PW and PNC benificiaries provided - Free Home to facility transport under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.1.f,Number of PW and PNC benificiaries provided - Interfacility transfers when needed under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.1.g,Number of PW and PNC benificiaries provided - Free Drop Back home under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.1.h,Number of PW and PNC benificiaries provided - Free Blood transfusion under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.2.a,Number of infants admitted at facility due to any sickness- JSSK Beneficiaries,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.2.b,Number of sick infants provided - Free Medicines under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.2.c,Number of sick infants provided - Free Diagnostics under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.2.d,Number of sick infants provided - Free Home to facility transport under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.2.e,Number of sick infants provided - Interfacility transfers when needed under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.2.f,Number of sick infants provided - Free Drop Back home under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.13.2.g,Number of sick infants provided - Free Blood transfusion under JSSK,2023-05-01,0.0,0.0
M14 ,Patient Services,14.14.1,Number of sick SAM children admitted in standalone/ integrated NRC ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.14.2,Number of sick SAM children referred to standalone/ integrated NRC by Frontline Workers (AWW/ ASHA/ ANM),2023-05-01,0.0,0.0
M14 ,Patient Services,14.14.3,Number of sick SAM children referred to standalone/ integrated NRC from IPD/OPD of other Health Facility (PHC/CHC/SDH/DH/other NRC),2023-05-01,0.0,0.0
M14 ,Patient Services,14.14.4,Number of children Referred to standalone/ integrated NRC by RBSK Team,2023-05-01,0.0,0.0
M14 ,Patient Services,14.14.5,Number of SAM children discharged from standalone/ integrated NRC who met the discharge criteria,2023-05-01,0.0,0.0
M14 ,Patient Services,14.14.6,Number of admitted children left against medical advice (LAMA) / defaulter,2023-05-01,0.0,0.0
M14 ,Patient Services,14.14.7,Number of children died while admitted in standalone/ intergrated NRC,2023-05-01,0.0,0.0
M14 ,Patient Services,14.14.8,Number of children who completed all four post discharge follow-ups ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.14.9,Number of sick SAM children treated and admitted in the pediatric facility (other than standalone/ integrated NRC),2023-05-01,0.0,0.0
M14 ,Patient Services,14.14.10,In-Patient Head Count at midnight for standalone/ integrated NRC,2023-05-01,0.0,0.0
M14 ,Patient Services,14.15.1,Number of Rogi Kalyan Samiti (RKS) meetings held,2023-05-01,0.0,0.0
M14 ,Patient Services,14.15.2,Number of Jan Arogya Samiti (JAS) meetings held,2023-05-01,0.0,0.0
M14 ,Patient Services,14.16,Number of Anganwadi centres reported to have conducted atleast one Village Health & Nutrition Day (VHNDs)/UHND/ Outreach / Special Outreach sessions,2023-05-01,0.0,0.0
M14 ,Patient Services,14.17,Total number of UHND/VHND sessions conducted in the reporting month,2023-05-01,0.0,0.0
M14 ,Patient Services,14.18,Total number of Outreach/Special Outreach camps conducted in the reporting month,2023-05-01,0.0,0.0
M14 ,Patient Services,14.19.a,Stock out rate of essential Drugs,2023-05-01,0.0,0.0
M14 ,Patient Services,14.19.b,Total no. of essential drugs for which stock-outs reported ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.2,Blood Units Issued on replacement -{Any donor (apart from voluntary blood donor) to be considered as replacement donations},2023-05-01,0.0,0.0
M14 ,Patient Services,14.21,Total number of blood units issued in month,2023-05-01,0.0,0.0
M14 ,Patient Services,14.22,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),2023-05-01,0.0,0.0
M14 ,Patient Services,14.23.1.a,Number of patients registered for hemodialysis services in the centre during the reporting month ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.23.1.b,Number of patients on waiting list for hemodialysis services at the end of reporting month,2023-05-01,0.0,0.0
M14 ,Patient Services,14.23.1.c,Number of hemodialysis sessions held during the reporting month,2023-05-01,0.0,0.0
M14 ,Patient Services,14.23.2.a,Number of patients started Peritoneal dialysis under PMNDP during the reporting month ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.1.a,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis A (IgM Anti- HAV),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.1.b,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis B i.e. HBsAg (excluding pregnant women),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.1.c,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis C(Anti- HCV),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.1.d,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis E(i.e. IgM Anti-HEV),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.a,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis A (out of those tested for IgM Anti- HAV),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.b,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis B (out of those tested for HBsAg excluding pregnant women),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.b.i,Total number of positive blood samples for hepatitis B by ELISA/ Rapid tests tested for HBV DNA(out of those tested positive for HBsAg excluding pregnant women) ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.b.ii,Total number of patients found positive for HBsAg eligible for treatment for hepatitis B (excluding pregnant women) ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.b.iii,Total number of patients eligible for treatment for Hepatitis B put on treatment(out of those eligible for treatment excluding pregnant women),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.c,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis C (out of those tested for Anti-HCV),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.c.i,Total number of positive blood samples for Hepatitis C screened by test (ELISA/ Rapid tests) confirmed by HCV RNA testing (out of those positive for anti-HCV),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.c.ii,Total number of patients put on treatment for Hepatitis C (out of those confirmed by HCV RNA i.e. HCV RNA detected),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.c.iii,Total number of positive Hepatitis C patients who have completed treatment,2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.c.iv,Total number of patients cleared for HCV RNA on sustained virological response at 12 weeks (SVR12),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.2.d,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis E(out of those tested for IgM Anti-HEV) ,2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.3.a,Number of Pregnant Women tested for HBsAg,2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.3.b,Number of Pregnant Women who are HBsAg positive(out of those tested for Hepatitis B i.e. HBsAg),2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.3.c,Number of Pregnant Women found positive for HBsAg referred out to higher centre for institutional delivery,2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.3.d,Number of Pregnant Women found positive for HBsAg delivered in an institution,2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.3.e,Number of newborn who received birth dose of Hepatitis B vaccine born to HBsAg positive pregnant women,2023-05-01,0.0,0.0
M14 ,Patient Services,14.24.3.f,Number of New Borns to Pregnant Women (found positive for HBsAg) received Hepatitis B Immunoglobulin (HBIG) (within 24 hours of birth),2023-05-01,0.0,0.0
M15,Laboratory Testing,15.1.1,Total Number of Lab Tests done- Inhouse,2023-05-01,41196.0,0.5793603915281411
M15,Laboratory Testing,15.1.2,Total Number of Lab Tests done- Outsourced,2023-05-01,0.0,0.0
M15,Laboratory Testing,15.2.1,Number of Hb tests conducted including kit tests,2023-05-01,3256.0,0.045790791213118444
M15,Laboratory Testing,15.2.2,"Out of the total number of Hb tests done, Number having Hb < 7 mg ",2023-05-01,21.0,0.00029533372711163615
M15,Laboratory Testing,15.3.1.a,Number of males screened for HIV by Whole Blood Finger Prick/RDT test/POC test,2023-05-01,385.0,0.00541445166371333
M15,Laboratory Testing,15.3.1.b,"Out of the above, No. of males found reactive for HIV",2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.1.c,Number of HIV reactive males subjected to HIV test at Confirmatory Centre (Stand Alone-ICTC) ,2023-05-01,2.0,2.8127021629679632e-05
M15,Laboratory Testing,15.3.1.d,"Out of the above, No. of males confirmed as HIV Positive ",2023-05-01,2.0,2.8127021629679632e-05
M15,Laboratory Testing,15.3.2.a,Number of females (non-ANC) screened for HIV by Whole Blood Finger Prick/RDT test/POC test,2023-05-01,506.0,0.0071161364723089475
M15,Laboratory Testing,15.3.2.b,"Out of the above, No. of females (non-ANC) found reactive for HIV",2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.2.c,Number of HIV reactive females (non-ANC) subjected to HIV test at Confirmatory Centre (Stand Alone-ICTC) ,2023-05-01,2.0,2.8127021629679632e-05
M15,Laboratory Testing,15.3.2.d,"Out of the above, No. of females (non-ANC) confirmed as HIV Positive ",2023-05-01,2.0,2.8127021629679632e-05
M15,Laboratory Testing,15.3.3.a,Number of Pregnant Women (PW-ANC) screened for HIV by Whole Blood Finger Prick/RDT test/POC test ,2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.3.b,"Out of the above, No. of PW(ANC) found reactive for HIV",2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.3.c,Number of HIV reactive PW(ANC) subjected to HIV test at Confirmatory Centre (Stand Alone-ICTC) ,2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.3.d,"Out of the above, No. of PW(ANC) confirmed as HIV Positive ",2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.3.e,Number of DIL women screened for HIV by Whole Blood Finger Prick/RDT test/POC test ,2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.3.f,"Out of the above, No. of DIL women found reactive for HIV",2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.3.g,Number of HIV reactive DIL women subjected to HIV test at Confirmatory Centre (Stand Alone-ICTC) ,2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.3.h,"Out of the above, No. of DIL women confirmed as HIV Positive ",2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.3.i,Number of Pregnant Women (ANC&DIL) screened for HIV more than once(Repeated testing) ,2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.4.a,Number of H/TG people screened for HIV by Whole Blood Finger Prick/RDT test/POC test,2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.4.b,"Out of the above, No. of H/TG people found reactive for HIV",2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.4.c,Number of HIV reactive H/TG people subjected to HIV test at Confirmatory Centre (Stand Alone-ICTC) ,2023-05-01,0.0,0.0
M15,Laboratory Testing,15.3.4.d,"Out of the above, No. of H/TG people confirmed as HIV Positive ",2023-05-01,0.0,0.0
